CLIENTNUM,segment_id,customer_value,churn_score,churn_prob_calibrated,quadrant_official,threshold_official_risk,threshold_official_value,expected_saving,target_priority
710603958,1,14198.000000,0.002773,0.005613,low_cost_keep,0.132753,3899.000000,18.909216,2746
710605458,3,4127.000000,0.000362,0.005510,low_cost_keep,0.132753,3899.000000,1.821922,6927
710607408,2,3999.000000,0.000072,0.005498,low_cost_keep,0.132753,3899.000000,1.595628,7301
710611683,2,4279.000000,0.000065,0.005497,low_cost_keep,0.132753,3899.000000,2.057048,6481
710612583,3,5037.000000,0.000232,0.005504,low_cost_keep,0.132753,3899.000000,3.317843,4390
710616183,4,1879.000000,0.695773,0.547405,watch,0.132753,3899.000000,303.572024,1531
710620383,4,965.000000,0.062464,0.008883,accept_churn,0.132753,3899.000000,-2.428368,9696
710621283,2,3910.000000,0.001111,0.005542,low_cost_keep,0.132753,3899.000000,1.500613,7433
710622333,2,4386.000000,0.002807,0.005615,low_cost_keep,0.132753,3899.000000,2.387890,5866
710624658,4,3040.000000,0.007520,0.005822,accept_churn,0.132753,3899.000000,0.309910,8450
710626758,2,3706.000000,0.001257,0.005548,accept_churn,0.132753,3899.000000,1.168387,7836
710628783,4,1445.000000,0.003159,0.005630,accept_churn,0.132753,3899.000000,-2.559403,9794
710630583,2,3738.000000,0.000083,0.005498,accept_churn,0.132753,3899.000000,1.165639,7838
710632683,4,2308.000000,0.964363,0.906394,watch,0.132753,3899.000000,622.587048,836
710633808,4,2411.000000,0.996527,0.925496,watch,0.132753,3899.000000,664.411464,660
710635083,2,3475.000000,0.108655,0.012655,accept_churn,0.132753,3899.000000,8.193027,3467
710636208,3,3847.000000,0.002310,0.005593,accept_churn,0.132753,3899.000000,1.455204,7498
710637183,3,4538.000000,0.001419,0.005555,low_cost_keep,0.132753,3899.000000,2.562672,5534
710638233,2,8764.000000,0.941944,0.890586,save_first,0.132753,3899.000000,2336.529280,95
710639658,2,9658.000000,0.983019,0.917954,save_first,0.132753,3899.000000,2654.680433,18
710641008,3,2473.000000,0.897439,0.852213,watch,0.132753,3899.000000,627.256747,810
710643183,2,4163.000000,0.000379,0.005511,low_cost_keep,0.132753,3899.000000,1.882365,6830
710644158,3,4293.000000,0.000719,0.005525,low_cost_keep,0.132753,3899.000000,2.115894,6381
710645583,2,4349.000000,0.000331,0.005509,low_cost_keep,0.132753,3899.000000,2.187216,6232
710650608,3,4812.000000,0.000324,0.005508,low_cost_keep,0.132753,3899.000000,2.951892,4868
710653158,4,1925.000000,0.041699,0.007573,accept_churn,0.132753,3899.000000,-0.626365,8787
710654808,4,2308.000000,0.950971,0.897215,watch,0.132753,3899.000000,616.231708,864
710656683,3,4442.000000,0.003580,0.005648,low_cost_keep,0.132753,3899.000000,2.526863,5608
710657508,3,3975.000000,0.004317,0.005680,low_cost_keep,0.132753,3899.000000,1.773929,7025
710658483,4,2098.000000,0.999294,0.926960,watch,0.132753,3899.000000,578.428933,1012
710661333,4,2513.000000,0.921883,0.874503,watch,0.132753,3899.000000,654.287781,712
710662158,4,2051.000000,0.989770,0.921807,watch,0.132753,3899.000000,562.187652,1070
710663508,1,14763.000000,0.001024,0.005538,low_cost_keep,0.132753,3899.000000,19.528113,2645
710664558,2,3927.000000,0.001085,0.005541,low_cost_keep,0.132753,3899.000000,1.527576,7389
710665533,4,1337.000000,0.015225,0.006178,accept_churn,0.132753,3899.000000,-2.521966,9766
710666583,4,2321.000000,0.970608,0.910418,watch,0.132753,3899.000000,628.923961,800
710667708,1,14018.000000,0.000966,0.005536,low_cost_keep,0.132753,3899.000000,18.279856,2856
710668458,3,3405.000000,0.000440,0.005513,accept_churn,0.132753,3899.000000,0.631846,8277
710669733,2,4922.000000,0.000264,0.005506,low_cost_keep,0.132753,3899.000000,3.129961,4619
710670633,4,2131.000000,0.794500,0.722083,watch,0.132753,3899.000000,456.627704,1346
710671608,3,3961.000000,0.002554,0.005604,low_cost_keep,0.132753,3899.000000,1.659037,7213
710673558,2,4087.000000,0.001100,0.005541,low_cost_keep,0.132753,3899.000000,1.794318,6986
710674533,4,1611.000000,0.868203,0.821367,watch,0.132753,3899.000000,391.966431,1436
710675508,3,5149.000000,0.000171,0.005502,low_cost_keep,0.132753,3899.000000,3.498780,4220
710676483,2,4064.000000,0.000383,0.005511,low_cost_keep,0.132753,3899.000000,1.718902,7120
710677608,4,1556.000000,0.000183,0.005502,accept_churn,0.132753,3899.000000,-2.431463,9701
710678658,3,3684.000000,0.008985,0.005888,accept_churn,0.132753,3899.000000,1.507779,7423
710679933,3,8660.000000,0.999694,0.927170,save_first,0.132753,3899.000000,2403.787968,71
710681808,4,2484.000000,0.331846,0.067335,watch,0.132753,3899.000000,45.178005,2090
710687508,4,2148.000000,0.053033,0.008262,accept_churn,0.132753,3899.000000,0.324348,8448
710690733,4,2816.000000,0.990331,0.922119,watch,0.132753,3899.000000,774.006539,369
710691633,2,4546.000000,0.000690,0.005524,low_cost_keep,0.132753,3899.000000,2.533563,5593
710694033,1,13400.000000,0.000621,0.005521,low_cost_keep,0.132753,3899.000000,17.194443,2987
710695083,4,1635.000000,0.007853,0.005837,accept_churn,0.132753,3899.000000,-2.136845,9447
710697408,1,15471.000000,0.001000,0.005537,low_cost_keep,0.132753,3899.000000,20.699651,2468
710698233,4,1463.000000,0.000811,0.005529,accept_churn,0.132753,3899.000000,-2.573280,9807
710699283,1,14567.000000,0.000196,0.005503,low_cost_keep,0.132753,3899.000000,19.048479,2720
710701233,2,3890.000000,0.000152,0.005501,accept_churn,0.132753,3899.000000,1.419809,7550
710702733,3,3949.000000,0.003168,0.005630,low_cost_keep,0.132753,3899.000000,1.670300,7198
710703708,3,2961.000000,0.519288,0.235653,watch,0.132753,3899.000000,204.330257,1738
710706558,4,1154.000000,0.039257,0.007433,accept_churn,0.132753,3899.000000,-2.426850,9693
710710233,1,15560.000000,0.010929,0.005977,low_cost_keep,0.132753,3899.000000,22.901136,2272
710712783,3,3904.000000,0.000261,0.005506,low_cost_keep,0.132753,3899.000000,1.448330,7513
710713608,3,4070.000000,0.003650,0.005651,low_cost_keep,0.132753,3899.000000,1.900286,6801
710715783,2,4436.000000,0.003841,0.005660,low_cost_keep,0.132753,3899.000000,2.531833,5600
710719683,3,4460.000000,0.000120,0.005500,low_cost_keep,0.132753,3899.000000,2.358636,5923
710721858,3,8246.000000,0.996885,0.925687,save_first,0.132753,3899.000000,2284.965714,109
710722908,4,1267.000000,0.003656,0.005652,accept_churn,0.132753,3899.000000,-2.851833,10002
710723958,2,5016.000000,0.000296,0.005507,low_cost_keep,0.132753,3899.000000,3.287236,4419
710725383,2,3282.000000,0.009515,0.005912,accept_churn,0.132753,3899.000000,0.821336,8137
710727333,4,2813.000000,0.986803,0.920134,watch,0.132753,3899.000000,771.501431,370
710728458,3,4409.000000,0.001426,0.005555,low_cost_keep,0.132753,3899.000000,2.348086,5944
710729358,4,2539.000000,0.984150,0.918611,watch,0.132753,3899.000000,694.706177,532
710733183,2,3631.000000,0.000322,0.005508,accept_churn,0.132753,3899.000000,1.000200,7977
710734308,1,15937.000000,0.004993,0.005710,low_cost_keep,0.132753,3899.000000,22.300520,2306
710736558,4,1794.000000,0.012897,0.006068,accept_churn,0.132753,3899.000000,-1.734008,9190
710738883,2,4222.000000,0.009023,0.005890,low_cost_keep,0.132753,3899.000000,2.460347,5726
710740008,2,5140.000000,0.000111,0.005499,low_cost_keep,0.132753,3899.000000,3.480022,4232
710741208,4,2094.000000,0.012012,0.006027,accept_churn,0.132753,3899.000000,-1.213741,8972
710742408,2,4518.000000,0.000159,0.005501,low_cost_keep,0.132753,3899.000000,2.456618,5735
710744433,2,4077.000000,0.000097,0.005499,low_cost_keep,0.132753,3899.000000,1.725527,7109
710745633,1,14074.000000,0.000899,0.005533,low_cost_keep,0.132753,3899.000000,18.360852,2840
710748483,2,3861.000000,0.001977,0.005579,accept_churn,0.132753,3899.000000,1.462108,7485
710749458,4,1523.000000,0.007877,0.005838,accept_churn,0.132753,3899.000000,-2.332476,9599
710751033,2,8286.000000,0.987789,0.920694,save_first,0.132753,3899.000000,2283.660269,110
710752233,4,2742.000000,0.881598,0.836085,watch,0.132753,3899.000000,682.763179,581
710754933,4,840.000000,0.974678,0.912955,watch,0.132753,3899.000000,225.064743,1680
710756133,3,4290.000000,0.000737,0.005526,low_cost_keep,0.132753,3899.000000,2.111888,6391
710758683,1,12980.000000,0.110040,0.012790,low_cost_keep,0.132753,3899.000000,44.804169,2093
710760258,3,4740.000000,0.017048,0.006265,low_cost_keep,0.132753,3899.000000,3.909318,3985
710761533,2,4190.000000,0.000285,0.005507,low_cost_keep,0.132753,3899.000000,1.921963,6764
710763783,2,3676.000000,0.052519,0.008230,accept_churn,0.132753,3899.000000,4.075924,3941
710769258,2,3895.000000,0.000268,0.005506,accept_churn,0.132753,3899.000000,1.433801,7526
710770383,3,4915.000000,0.000160,0.005501,low_cost_keep,0.132753,3899.000000,3.111894,4644
710771433,1,13991.000000,0.000677,0.005523,low_cost_keep,0.132753,3899.000000,18.183346,2868
710773533,3,5268.000000,0.001208,0.005546,low_cost_keep,0.132753,3899.000000,3.764947,4043
710775483,1,14305.000000,0.000594,0.005520,low_cost_keep,0.132753,3899.000000,18.688421,2784
710779083,3,4338.000000,0.001695,0.005567,low_cost_keep,0.132753,3899.000000,2.244749,6129
710780883,2,4610.000000,0.000539,0.005518,low_cost_keep,0.132753,3899.000000,2.630740,5401
710782458,4,1615.000000,0.087402,0.010755,accept_churn,0.132753,3899.000000,0.210889,8496
710783358,3,4442.000000,0.000179,0.005502,low_cost_keep,0.132753,3899.000000,2.332300,5978
710784333,4,1644.000000,0.002557,0.005604,accept_churn,0.132753,3899.000000,-2.236122,9520
710785383,4,2394.000000,0.592712,0.352516,watch,0.132753,3899.000000,248.176643,1622
710787708,4,1748.000000,0.118815,0.013677,accept_churn,0.132753,3899.000000,2.172248,6267
710789058,4,1308.000000,0.055518,0.008422,accept_churn,0.132753,3899.000000,-1.695332,9166
710790258,4,1334.000000,0.032379,0.007050,accept_churn,0.132753,3899.000000,-2.178704,9480
710792733,2,4491.000000,0.003480,0.005644,low_cost_keep,0.132753,3899.000000,2.604049,5455
710793783,4,1836.000000,0.011111,0.005985,accept_churn,0.132753,3899.000000,-1.703202,9172
710794983,2,4705.000000,0.000874,0.005532,low_cost_keep,0.132753,3899.000000,2.808089,5097
710795883,2,2758.000000,0.009212,0.005899,accept_churn,0.132753,3899.000000,-0.119473,8623
710797833,3,4360.000000,0.000095,0.005499,low_cost_keep,0.132753,3899.000000,2.192309,6225
710798883,4,1599.000000,0.007006,0.005799,accept_churn,0.132753,3899.000000,-2.218097,9501
710799783,3,3143.000000,0.014854,0.006160,accept_churn,0.132753,3899.000000,0.808713,8150
710801133,2,2513.000000,0.000943,0.005535,accept_churn,0.132753,3899.000000,-0.827373,8855
710802258,4,1111.000000,0.025803,0.006702,accept_churn,0.132753,3899.000000,-2.766221,9937
710803008,3,4372.000000,0.001322,0.005551,low_cost_keep,0.132753,3899.000000,2.280564,6065
710803983,1,14220.000000,0.002635,0.005607,low_cost_keep,0.132753,3899.000000,18.920855,2743
710806083,4,1137.000000,0.010680,0.005966,accept_churn,0.132753,3899.000000,-2.965116,10066
710808108,4,2257.000000,0.525061,0.243802,watch,0.132753,3899.000000,160.078398,1840
710809083,3,4587.000000,0.201845,0.025700,save_first,0.132753,3899.000000,30.366452,2189
710809833,2,3193.000000,0.184837,0.022600,watch,0.132753,3899.000000,16.648870,3035
710810883,1,14576.000000,0.001395,0.005554,low_cost_keep,0.132753,3899.000000,19.286721,2687
710812533,4,1987.000000,0.960205,0.903626,watch,0.132753,3899.000000,533.651202,1158
710813733,4,1546.000000,0.456441,0.159306,watch,0.132753,3899.000000,68.886355,2006
710814633,3,8888.000000,0.013947,0.006118,low_cost_keep,0.132753,3899.000000,11.311984,3192
710815608,2,4521.000000,0.001930,0.005577,low_cost_keep,0.132753,3899.000000,2.564007,5532
710816358,4,2523.000000,0.017985,0.006311,accept_churn,0.132753,3899.000000,-0.223419,8652
710819733,4,903.000000,0.754153,0.655280,watch,0.132753,3899.000000,172.515412,1820
710820783,2,4246.000000,0.000238,0.005505,low_cost_keep,0.132753,3899.000000,2.011972,6587
710821833,4,1314.000000,0.000242,0.005505,accept_churn,0.132753,3899.000000,-2.829956,9988
710822808,3,7854.000000,0.004310,0.005680,low_cost_keep,0.132753,3899.000000,8.383491,3436
710825658,3,4045.000000,0.000312,0.005508,low_cost_keep,0.132753,3899.000000,1.683812,7179
710829108,4,999.000000,0.437361,0.140496,watch,0.132753,3899.000000,37.106714,2134
710831133,4,1582.000000,0.000336,0.005509,accept_churn,0.132753,3899.000000,-2.385466,9645
710832108,3,4552.000000,0.001925,0.005577,low_cost_keep,0.132753,3899.000000,2.615601,5432
710833908,1,12896.000000,0.003691,0.005653,low_cost_keep,0.132753,3899.000000,16.870703,3010
710838108,3,4317.000000,0.000911,0.005533,low_cost_keep,0.132753,3899.000000,2.166270,6284
710839308,2,3161.000000,0.000099,0.005499,accept_churn,0.132753,3899.000000,0.214566,8492
710840433,2,3339.000000,0.263383,0.040754,watch,0.132753,3899.000000,35.822823,2145
710841183,1,15577.000000,0.000270,0.005506,low_cost_keep,0.132753,3899.000000,20.730596,2464
710842308,3,4150.000000,0.000490,0.005515,low_cost_keep,0.132753,3899.000000,1.866743,6848
710844408,4,1843.000000,0.643471,0.446485,watch,0.132753,3899.000000,241.861315,1635
710845308,1,14892.000000,0.000458,0.005514,low_cost_keep,0.132753,3899.000000,19.634731,2620
710849208,1,14738.000000,0.002378,0.005596,low_cost_keep,0.132753,3899.000000,19.743231,2601
710850633,2,3325.000000,0.003795,0.005658,accept_churn,0.132753,3899.000000,0.643470,8270
710853033,2,4024.000000,0.000755,0.005527,low_cost_keep,0.132753,3899.000000,1.671843,7195
710854008,2,3902.000000,0.032366,0.007049,low_cost_keep,0.132753,3899.000000,3.251556,4459
710855508,3,4327.000000,0.000188,0.005503,low_cost_keep,0.132753,3899.000000,2.142954,6329
710856558,1,13989.000000,0.000436,0.005513,low_cost_keep,0.132753,3899.000000,18.137000,2877
710858658,1,15050.000000,0.000819,0.005529,low_cost_keep,0.132753,3899.000000,19.965444,2565
710862258,2,4786.000000,0.008257,0.005855,low_cost_keep,0.132753,3899.000000,3.407162,4304
710863308,2,4020.000000,0.000036,0.005496,low_cost_keep,0.132753,3899.000000,1.628389,7262
710864358,3,5074.000000,0.002861,0.005617,low_cost_keep,0.132753,3899.000000,3.550304,4178
710865633,4,1307.000000,0.026194,0.006722,accept_churn,0.132753,3899.000000,-2.364239,9626
710866758,2,4074.000000,0.000237,0.005505,low_cost_keep,0.132753,3899.000000,1.727836,7105
710869008,2,5108.000000,0.002299,0.005593,low_cost_keep,0.132753,3899.000000,3.570441,4166
710871108,2,4759.000000,0.009544,0.005914,low_cost_keep,0.132753,3899.000000,3.442985,4267
710872233,2,2280.000000,0.563030,0.301981,watch,0.132753,3899.000000,201.554875,1746
710873583,1,14215.000000,0.000455,0.005514,low_cost_keep,0.132753,3899.000000,18.514302,2815
710874933,4,2149.000000,0.288762,0.049170,watch,0.132753,3899.000000,26.700069,2213
710877108,2,4171.000000,0.000198,0.005503,low_cost_keep,0.132753,3899.000000,1.885974,6825
710878308,2,7297.000000,0.469844,0.173705,save_first,0.132753,3899.000000,375.257182,1460
710879283,3,4312.000000,0.000692,0.005524,low_cost_keep,0.132753,3899.000000,2.145885,6323
710881008,2,4119.000000,0.003391,0.005640,low_cost_keep,0.132753,3899.000000,1.969415,6672
710883483,3,4661.000000,0.000304,0.005508,low_cost_keep,0.132753,3899.000000,2.701184,5287
710884683,2,3937.000000,0.001530,0.005560,low_cost_keep,0.132753,3899.000000,1.566680,7339
710888883,3,4824.000000,0.001462,0.005557,low_cost_keep,0.132753,3899.000000,3.041945,4742
710892408,4,1681.000000,0.283920,0.047446,watch,0.132753,3899.000000,18.927125,2741
710893533,2,1570.000000,0.030547,0.006951,accept_churn,0.132753,3899.000000,-1.726045,9185
710895708,3,7712.000000,0.954152,0.899465,save_first,0.132753,3899.000000,2076.002444,160
710897133,2,4464.000000,0.000250,0.005505,low_cost_keep,0.132753,3899.000000,2.372657,5895
710899833,4,569.000000,0.966418,0.907735,watch,0.132753,3899.000000,149.950448,1856
710903358,2,3709.000000,0.000157,0.005501,accept_churn,0.132753,3899.000000,1.121330,7867
710904708,1,15048.000000,0.000334,0.005509,low_cost_keep,0.132753,3899.000000,19.868945,2578
710905908,4,1939.000000,0.669061,0.495827,watch,0.132753,3899.000000,283.422316,1565
710912733,2,4590.000000,0.000316,0.005508,low_cost_keep,0.132753,3899.000000,2.584571,5496
710914158,2,4405.000000,0.003682,0.005653,low_cost_keep,0.132753,3899.000000,2.470053,5709
710915358,2,3242.000000,0.003914,0.005663,accept_churn,0.132753,3899.000000,0.507641,8351
710916408,4,1342.000000,0.007831,0.005836,accept_churn,0.132753,3899.000000,-2.650337,9858
710923533,1,15611.000000,0.003098,0.005627,low_cost_keep,0.132753,3899.000000,21.354495,2387
710924658,1,9339.000000,0.000983,0.005536,low_cost_keep,0.132753,3899.000000,10.511396,3225
710926383,3,4549.000000,0.006192,0.005763,low_cost_keep,0.132753,3899.000000,2.864804,5000
710927733,4,1687.000000,0.033164,0.007092,accept_churn,0.132753,3899.000000,-1.410536,9040
710929233,2,4253.000000,0.000210,0.005504,low_cost_keep,0.132753,3899.000000,2.022012,6565
710930508,4,1350.000000,0.000044,0.005497,accept_churn,0.132753,3899.000000,-2.773899,9946
710932683,2,3470.000000,0.003389,0.005640,accept_churn,0.132753,3899.000000,0.871196,8089
710934033,4,2169.000000,0.247863,0.036305,watch,0.132753,3899.000000,18.623932,2801
710937783,3,5313.000000,0.030286,0.006937,low_cost_keep,0.132753,3899.000000,6.057054,3705
710939283,1,16078.000000,0.001230,0.005547,low_cost_keep,0.132753,3899.000000,21.755325,2354
710940183,4,715.000000,0.976285,0.913939,watch,0.132753,3899.000000,191.040007,1777
710942358,3,3814.000000,0.000156,0.005501,accept_churn,0.132753,3899.000000,1.294534,7711
710944608,4,1414.000000,0.002832,0.005616,accept_churn,0.132753,3899.000000,-2.617762,9835
710947683,4,1420.000000,0.012913,0.006069,accept_churn,0.132753,3899.000000,-2.414564,9673
710951808,4,1668.000000,0.012426,0.006046,accept_churn,0.132753,3899.000000,-1.974393,9334
710952933,2,4226.000000,0.000190,0.005503,low_cost_keep,0.132753,3899.000000,1.976316,6655
710955633,4,1446.000000,0.000278,0.005506,accept_churn,0.132753,3899.000000,-2.611295,9828
710958033,2,4075.000000,0.000907,0.005533,low_cost_keep,0.132753,3899.000000,1.764334,7048
710958933,3,4866.000000,0.752480,0.652348,save_first,0.132753,3899.000000,947.297839,304
710962308,3,4826.000000,0.000498,0.005516,low_cost_keep,0.132753,3899.000000,2.985743,4821
710966433,2,3785.000000,0.000839,0.005530,accept_churn,0.132753,3899.000000,1.279632,7726
710968008,1,14308.000000,0.000318,0.005508,low_cost_keep,0.132753,3899.000000,18.643129,2794
710969433,2,4230.000000,0.001911,0.005576,low_cost_keep,0.132753,3899.000000,2.076112,6453
710971908,3,4898.000000,0.000741,0.005526,low_cost_keep,0.132753,3899.000000,3.120074,4637
710974308,3,3587.000000,0.004434,0.005686,accept_churn,0.132753,3899.000000,1.118227,7875
710975883,4,1645.000000,0.075624,0.009827,accept_churn,0.132753,3899.000000,-0.150500,8634
710978058,2,4651.000000,0.002393,0.005597,low_cost_keep,0.132753,3899.000000,2.809320,5095
710979033,2,3046.000000,0.002021,0.005581,accept_churn,0.132753,3899.000000,0.099776,8544
710980383,2,6361.000000,0.910619,0.864613,save_first,0.132753,3899.000000,1644.940550,207
